THE,THE
this,this
promise,promise
in,in
the,the
next,next
words,words
of,of
the,the
Psalme,Psalm
verse,verse
But,But
vnto,unto
the,the
wicked,wicked
saith,saith
God,God
what,what
hast,hast
thou,thou
to,to
do,do
to,to
declare,declare
mine,mine
ordinances,ordinances
or,or
to,to
take,take
my,my
couenant,covenant
into,into
thy,thy
mouth,mouth
as,as
though,though
my,my
promises,promises
belong,belong
vnto,unto
thee,thee
For,For
indeed,indeed
not,not
onely,only
in,in
this,this
place,place
but,but
in,in
many,many
other,other
places,places
of,of
the,the
Scripture,Scripture
the,the
promise,promise
concerning,concerning
the,the
hearing,hearing
of,of
our,our
prayers,prayers
is,is
restrained,restrained
to,to
the,the
faithfull,faithful
and,and
denied,denied
to,to
the,the
wicked,wicked
The,The
sacrifice,sacrifice
of,of
the,the
wicked,wicked
is,is
abhomination,abomination
to,to
the,the
Lord,Lord
but,but
the,the
prayer,prayer
of,of
the,the
righteous,righteous
is,is
acceptable,acceptable
vnto,unto
him,him
And,And
againe,again
The,The
Lord,Lord
is,is
farre,far
off,off
from,from
the,the
wicked,wicked
but,but
he,he
heareth,heareth
the,the
prayer,prayer
of,of
the,the
righteous,righteous
Likewise,Likewise
The,The
eyes,eyes
of,of
the,the
Lord,Lord
are,are
vpon,upon
the,the
righteous,righteous
and,and
his,his
eares,ears
are,are
open,open
to,to
their,their
cry,cry
But,But
the,the
face,face
of,of
the,the
Lord,Lord
is,is
against,against
them,them
that,that
do,do
euill,evil
to,to
cut,cut
off,off
their,their
remembrance,remembrance
from,from
the,the
earth,earth
The,The
man,man
which,which
had,had
bene,been
blind,blind
Iohn,john
deliuereth,delivereth
this,this
sentence,sentence
as,as
the,the
receiued,received
opinion,opinion
of,of
the,the
faithfull,faithful
in,in
those,those
times,times
Iohn,john
We,We
know,know
saith,saith
he,he
that,that
God,God
heareth,heareth
not,not
sinners,sinners
meaning,meaning
impenitent,impenitent
sinners,sinners
but,but
if,if
any,any
man,man
be,be
a,a
worshipper,worshipper
of,of
God,God
and,and
doth,doth
his,his
will,will
him,him
heareth,heareth
he,he
It,It
is,is
therfore,therefore
the,the
faithfull,faithful
man,man
whose,whose
prayer,prayer
is,is
accepted,accepted
of,of
God,God
the,the
just,just
man,man
who,who
is,is
just,just
before,before
God,God
by,by
faith,faith
and,and
before,before
men,men
by,by
repentance,repentance
Iames,james
The,The
prayer,prayer
of,of
the,the
righteous,righteous
man,man
auaileth,availeth
much,much
Psalme,Psalm
When,When
the,the
righteous,righteous
cry,cry
the,the
Lord,Lord
heareth,heareth
them,them
and,and
deliuereth,delivereth
them,them
out,out
of,of
their,their
troubles,troubles
The,The
man,man
that,that
feareth,feareth
God,God
The,The
Lord,Lord
will,will
fulfill,fulfil
the,the
desire,desire
of,of
them,them
that,that
feare,fear
him,him
he,he
also,also
will,will
beare,bear
their,their
cry,cry
and,and
will,will
saue,save
them,them
That,That
loueth,loveth
God,God
Because,Because
he,he
hath,hath
loued,loved
me,me
therefore,therefore
will,will
I,I
deliuer,deliver
him,him
I,I
will,will
exalt,exalt
him,him
because,because
he,he
hath,hath
knowne,known
my,my
name,name
He,He
shall,shall
call,call
vpon,upon
me,me
and,and
I,I
will,will
heare,hear
him,him
I,I
will,will
be,be
with,with
him,him
in,in
trouble,trouble
I,I
will,will
deliuer,deliver
him,him
and,and
glorifie,glorify
him,him
That,That
walketh,walketh
vprightly,uprightly
For,For
the,the
Lord,Lord
God,God
is,is
a,a
sunne,sun
that,that
is,is
the,the
author,author
of,of
light,light
and,and
all,all
comfortable,comfortable
blessings,blessings
and,and
a,a
shield,shield
that,that
is,is
a,a
protector,protector
from,from
all,all
euill,evil
the,the
Lord,Lord
will,will
giue,give
grace,grace
and,and
glorie,glory
grace,grace
in,in
this,this
life,life
and,and
glorie,glory
in,in
the,the
life,life
to,to
come,come
and,and
no,no
good,good
thing,thing
will,will
be,be
withhold,withhold
from,from
them,them
that,that
walke,walk
vprightly,uprightly
That,That
perseuereth,persevereth
Iohn,john
Iohn,john
If,If
you,you
abide,abide
in,in
me,me
and,and
my,my
words,words
abide,abide
in,in
you,you
aske,ask
what,what
you,you
will,will
and,and
it,it
shall,shall
be,be
done,done
to,to
you,you
That,That
hath,hath
an,an
humble,humble
and,and
contrit,contrite
heart,heart
The,The
Lord,Lord
is,is
neare,near
vnto,unto
them,them
that,that
are,are
of,of
a,a
contrit,contrite
heart,heart
and,and
will,will
saue,save
such,such
as,as
be,be
afflicted,afflicted
in,in
spirit,spirit
Esay,Esay
Esay,Esay
To,To
him,him
will,will
I,I
looke,look
saith,saith
the,the
Lord,Lord
euen,even
to,to
him,him
that,that
is,is
poore,poor
and,and
of,of
a,a
contrit,contrite
spirit,spirit
and,and
trembleth,trembleth
at,at
my,my
words,words
The,The
sacrifices,sacrifices
of,of
God,God
that,that
is,is
that,that
which,which
God,God
esteemeth,esteemeth
in,in
steed,steed
of,of
all,all
sacrifices,sacrifices
is,is
a,a
contrit,contrite
spirit,spirit
a,a
contrit,contrite
and,and
a,a
broken,broken
heart,heart
ô,o
God,God
thou,thou
wilt,wilt
not,not
despise,despise
But,But
as,as
for,for
the,the
wicked,wicked
the,the
Lord,Lord
plainely,plainly
professeth,professeth
that,that
he,he
will,will
not,not
heare,hear
them,them
Though,Though
they,they
make,make
many,many
prayers,prayers
Esay,Esay
Esay,Esay
though,though
they,they
cry,cry
loud,loud
in,in
his,his
eares,ears
Wherefore,Wherefore
beloued,beloved
in,in
the,the
Lord,Lord
if,if
we,we
continue,continue
in,in
our,our
sinnes,sins
whereby,whereby
we,we
haue,have
prouoked,provoked
the,the
Lord,Lord
to,to
execute,execute
his,his
judgements,judgements
vpon,upon
vs,us
and,and
if,if
the,the
Lord,Lord
seeme,seem
not,not
to,to
heare,hear
vs,us
neither,neither
doth,doth
deliuer,deliver
vs,us
according,according
to,to
our,our
desire,desire
we,we
may,may
not,not
object,object
against,against
God,God
either,either
that,that
he,he
is,is
vntrue,untrue
in,in
his,his
promises,promises
or,or
vnable,unable
to,to
helpe,help
vs,us
but,but
let,let
vs,us
heare,hear
what,what
the,the
Prophet,Prophet
Esay,Esay
saith,saith
in,in
this,this
case,case
Behold,Behold
the,the
Lords,Lords
hand,hand
is,is
not,not
shortned,shortened
that,that
it,it
cannot,cannot
saue,save
Esay,Esay
neither,neither
is,is
his,his
eare,ear
heauie,heavy
that,that
it,it
cannot,cannot
heare,hear
but,but
your,your
iniquities,iniquities
haue,have
separated,separated
betweene,between
you,you
and,and
your,your
God,God
and,and
your,your
sinnes,sins
haue,have
hid,hid
his,his
face,face
from,from
you,you
that,that
he,he
will,will
not,not
heare,hear
Verse,Verse
Therefore,Therefore
iudgement,judgement
being,being
farre,far
from,from
vs,us
and,and
iustice,justice
not,not
comming,coming
neere,near
vnto,unto
vs,us
we,we
wait,wait
for,for
light,light
but,but
lo,lo
it,it
is,is
darknesse,darkness
for,for
brightnesse,brightness
but,but
we,we
walke,walk
in,in
darknesse,darkness
for,for
health,health
but,but
it,it
is,is
farre,far
from,from
vs,us
for,for
our,our
trespasses,trespasses
are,are
many,many
before,before
the,the
Lord,Lord
And,And
that,that
we,we
may,may
descend,descend
to,to
some,some
particulers,particulars
If,If
we,we
be,be
guiltie,guilty
of,of
crueltie,cruelty
and,and
oppression,oppression
the,the
Lord,Lord
will,will
not,not
heare,hear
vs,us
Esay,Esay
Esay,Esay
When,When
you,you
shall,shall
stretch,stretch
out,out
your,your
hands,hands
I,I
will,will
hide,hide
mine,mine
eyes,eyes
from,from
you,you
and,and
though,though
you,you
make,make
many,many
prayers,prayers
I,I
will,will
not,not
heare,hear
for,for
your,your
hands,hands
are,are
full,full
of,of
bloud,blood
or,or
if,if
we,we
bee,be
vnmercifull,unmerciful
to,to
the,the
poore,poor
for,for
he,he
that,that
stoppeth,stoppeth
his,his
eare,ear
at,at
the,the
crying,crying
of,of
the,the
poore,poor
he,he
shall,shall
also,also
cry,cry
and,and
not,not
be,be
heard,heard
or,or
if,if
we,we
refuse,refuse
to,to
heare,hear
and,and
obey,obey
the,the
word,word
of,of
God,God
for,for
as,as
Salomon,Solomon
saith,saith
He,He
that,that
turneth,turneth
away,away
his,his
eare,ear
from,from
hearing,hearing
the,the
law,law
euen,even
his,his
prayers,prayers
shall,shall
be,be
abhominable,abominable
for,for
as,as
in,in
prayer,prayer
we,we
speake,speak
to,to
the,the
Lord,Lord
so,so
in,in
the,the
preaching,preaching
of,of
the,the
word,word
the,the
Lord,Lord
speaketh,speaketh
vnto,unto
vs,us
And,And
good,good
reason,reason
it,it
is,is
that,that
the,the
Lord,Lord
should,should
not,not
heare,hear
vs,us
if,if
we,we
will,will
not,not
heare,hear
him,him
Therefore,Therefore
it,it
is,is
come,come
to,to
passe,pass
saith,saith
the,the
Prophet,Prophet
Zacharie,Zacharie
That,That
as,as
he,he
cried,cried
and,and
they,they
would,would
not,not
heare,hear
so,so
they,they
cried,cried
and,and
I,I
would,would
not,not
heare,hear
saith,saith
the,the
Lord,Lord
of,of
hosts,hosts
Or,Or
if,if
we,we
be,be
close,close
sinners,sinners
and,and
hypocrits,hypocrites
making,making
faire,fair
shewes,shows
openly,openly
and,and
yet,yet
be,be
addicted,addicted
to,to
secret,secret
sinnes,sins
for,for
as,as
Dauid,David
saith,saith
If,If
I,I
regard,regard
wickednesse,wickedness
in,in
mine,mine
heart,heart
the,the
Lord,Lord
will,will
not,not
heare,hear
me,me
Wherefore,Wherefore
beloued,beloved
as,as
it,it
is,is
certaine,certain
that,that
our,our
sinnes,sins
are,are
the,the
cause,cause
of,of
our,our
affliction,affliction
so,so
we,we
must,must
be,be
carefull,careful
to,to
auoid,avoid
our,our
sinnes,sins
if,if
we,we
desire,desire
that,that
our,our
affliction,affliction
may,may
be,be
remoued,removed
for,for
they,they
are,are
as,as
a,a
wall,wall
of,of
separation,separation
betwixt,betwixt
God,God
and,and
vs,us
If,If
therefore,therefore
thou,thou
wilt,wilt
not,not
ceasse,cease
to,to
sinne,sin
neither,neither
will,will
God,God
ceasse,cease
to,to
afflict,afflict
thee,thee
vnlesse,unless
perhaps,perhaps
hee,he
will,will
giue,give
thee,thee
ouer,over
as,as
one,one
that,that
is,is
incurable,incurable
as,as
Phisitians,Physicians
sometimes,sometimes
giue,give
ouer,over
their,their
patients,patients
when,when
they,they
thinke,think
them,them
past,past
cure,cure
And,And
to,to
conclude,conclude
this,this
point,point
if,if
when,when
thou,thou
callest,callest
vpon,upon
God,God
in,in
the,the
time,time
of,of
trouble,trouble
the,the
Lord,Lord
doth,doth
not,not
deliuer,deliver
thee,thee
examine,examine
they,they
selfe,self
whether,whether
thou,thou
doest,dost
not,not
continue,continue
in,in
sinne,sin
without,without
repentance,repentance
and,and
if,if
thou,thou
doest,dost
breake,break
off,off
thy,thy
sinne,sin
by,by
repentance,repentance
and,and
turne,turn
vnto,unto
the,the
Lord,Lord
and,and
he,he
will,will
heare,hear
thee,thee
for,for
so,so
he,he
saith,saith
by,by
the,the
Prophet,Prophet
Esay,Esay
after,after
hee,he
had,had
protested,protested
that,that
hee,he
would,would
not,not
heare,hear
their,their
prayers,prayers
whiles,whiles
they,they
continued,continued
in,in
their,their
sinnes,sins
Esay,Esay
Wash,Wash
you,you
make,make
you,you
cleane,clean
take,take
away,away
the,the
euill,evil
of,of
your,your
workes,works
before,before
mine,mine
eyes,eyes
ceasse,cease
to,to
do,do
euill,evil
learne,learn
to,to
do,do
well,well
seeke,seek
iudgement,judgement
releeue,relieve
the,the
oppressed,oppressed
iudge,judge
the,the
fatherlesse,fatherless
Verse,Verse
defend,defend
the,the
widdow,widow
Come,Come
now,now
and,and
let,let
vs,us
reason,reason
together,together
saith,saith
the,the
Lord,Lord
though,though
your,your
sinnes,sins
were,were
as,as
crimson,crimson
they,they
shall,shall
be,be
made,made
white,white
as,as
snow,snow
though,though
they,they
were,were
red,red
like,like
scarlet,scarlet
they,they
shall,shall
be,be
as,as
wooll,wool
The,The
second,second
limitation,limitation
is,is
in,in
respect,respect
of,of
the,the
prayer,prayer
it selfe,itself
For,For
we,we
haue,have
no,no
assurance,assurance
that,that
God,God
will,will
heare,hear
euerie,every
prayer,prayer
but,but
onely,only
such,such
as,as
is,is
made,made
according,according
to,to
his,his
will,will
reuealed,revealed
in,in
his,his
word,word
as,as
Iohn,john
saith,saith
this,this
is,is
our,our
assurance,assurance
that,that
if,if
we,we
aske,ask
any,any
thing,thing
according,according
to,to
his,his
will,will
Iohn,john
he,he
heareth,heareth
vs,us
We,We
must,must
therefore,therefore
be,be
carefull,careful
that,that
our,our
prayer,prayer
be,be
conformable,conformable
to,to
the,the
word,word
of,of
God,God
both,both
in,in
respect,respect
of,of
the,the
maner,manner
and,and
forme,form
how,how
we,we
pray,pray
and,and
also,also
in,in
regard,regard
of,of
the,the
end,end
as,as
touching,touching
the,the
manner,manner
there,there
are,are
three,three
things,things
which,which
are,are
especially,especially
required,required
First,First
that,that
we,we
pray,pray
in,in
truth,truth
for,for
it,it
maybe,maybe
that,that
when,when
thou,thou
callest,callest
vpon,upon
God,God
thou,thou
prayest,prayest
in,in
hypocrisie,hypocrisy
and,and
not,not
from,from
thine,thine
heart,heart
either,either
because,because
thou,thou
prayest,prayest
with,with
wandring,wandering
thoughts,thoughts
or,or
with,with
fained,feigned
lippes,lips
With,With
wandring,wandering
thoughts,thoughts
when,when
as,as
thy,thy
tongue,tongue
vttering,uttering
a,a
prayer,prayer
thy,thy
heart,heart
goeth,goeth
a,a
wandring,wandering
or,or
whoring,whoring
after,after
the,the
vanities,vanities
of,of
this,this
world,world
or,or
is,is
otherwise,otherwise
distracted,distracted
with,with
other,other
vnseasonable,unseasonable
thoughts,thoughts
For,For
if,if
when,when
thou,thou
commest,comest
neere,near
to,to
the,the
Lord,Lord
with,with
thy,thy
lippes,lips
thou,thou
remouest,removest
thy,thy
heart,heart
from,from
God,God
thou,thou
maist,mayst
justly,justly
feare,fear
left,left
in,in
steed,steed
of,of
the,the
blessings,blessings
which,which
thou,thou
seemest,seemest
to,to
aske,ask
thou,thou
pull,pull
down,down
the,the
judgements,judgements
of,of
God,God
vpon,upon
thee,thee
Esay,Esay
according,according
to,to
the,the
threatning,threatening
of,of
the,the
Lord,Lord
by,by
the,the
Prophet,Prophet
Esay,Esay
chapter,chapter
For,For
if,if
thou,thou
shouldest,shouldest
joyne,join
into,into
one,one
speech,speech
the,the
thoughts,thoughts
of,of
thy,thy
mind,mind
and,and
the,the
words,words
of,of
thy,thy
mouth,mouth
both,both
which,which
the,the
Lord,Lord
doth,doth
vnderstand,understand
a,a
like,like
thou,thou
wouldest,wouldst
be,be
ashamed,ashamed
to,to
deliuer,deliver
such,such
a,a
speech,speech
to,to
a,a
mortall,mortal
man,man
which,which
thou,thou
art,art
not,not
ashamed,ashamed
to,to
vtter,utter
vnto,unto
the,the
immortall,immortal
God,God
Or,Or
how,how
canst,canst
thou,thou
looke,look
that,that
God,God
should,should
heare,hear
or,or
regard,regard
thy,thy
prayer,prayer
when,when
thou,thou
doest,dost
not,not
heare,hear
nor,nor
regard,regard
thy selfe,thyself
With,With
fained,feigned
lippes,lips
thou,thou
prayest,prayest
when,when
the,the
desire,desire
of,of
the,the
heart,heart
doth,doth
not,not
agree,agree
with,with
the,the
prayer,prayer
of,of
thy,thy
lippes,lips
when,when
thou,thou
askest,askest
with,with
thy,thy
mouth,mouth
that,that
which,which
thou,thou
doest,dost
not,not
desire,desire
with,with
thine,thine
heart,heart
or,or
when,when
thou,thou
pretendest,pretendest
that,that
in,in
thy,thy
prayer,prayer
which,which
thou,thou
doest,dost
not,not
intend,intend
or,or
promisest,promisest
that,that
which,which
thou,thou
doest,dost
not,not
meane,mean
to,to
performe,perform
this,this
is,is
no,no
better,better
than,than
lying,lying
vnto,unto
God,God
when,when
men,men
cry,cry
vnto,unto
God,God
but,but
not,not
from,from
their,their
harts,hearts
as,as
the,the
Prophet,Prophet
Hosea,Hosea
speaketh,speaketh
for,for
what,what
doth,doth
a,a
man,man
but,but
lie,lie
when,when
hee,he
speaketh,speaketh
otherwise,otherwise
than,than
he,he
thinketh,thinketh
This,This
is,is
a,a
common,common
fault,fault
of,of
men,men
when,when
they,they
are,are
in,in
affliction,affliction
to,to
promise,promise
and,and
pretend,pretend
great,great
matters,matters
when,when
notwithstanding,notwithstanding
their,their
heart,heart
is,is
not,not
vpright,upright
with,with
God,God
and,and
therefore,therefore
the,the
more,more
carefully,carefully
to,to
be,be
auoided,avoided
of,of
vs,us
lest,lest
we,we
seeme,seem
with,with
the,the
vnsound,unsound
Israelits,Israelits
when,when
the,the
hand,hand
of,of
God,God
was,was
vpon,upon
them,them
to,to
go,go
about,about
to,to
deceiue,deceive
the,the
Lord,Lord
with,with
our,our
mouth,mouth
and,and
with,with
our,our
tongue,tongue
to,to
speake,speak
lies,lies
vnto,unto
him,him
It,It
is,is
true,true
indeed,indeed
that,that
God,God
hath,hath
promised,promised
to,to
heare,hear
the,the
prayers,prayers
of,of
them,them
that,that
call,call
vpon,upon
him,him
but,but
this,this
promise,promise
is,is
to,to
bee,be
vnderstood,understood
with,with
restraint,restraint
to,to
them,them
that,that
call,call
vpon,upon
him,him
in,in
truth,truth
As,As
Dauid,David
most,most
plainely,plainly
teacheth,teacheth
The,The
Lord,Lord
is,is
neare,near
to,to
all,all
that,that
call,call
vpon,upon
him,him
what,what
to,to
all,all
yea,yea
to,to
all,all
that,that
call,call
vpon,upon
him,him
in,in
truth,truth
For,For
that,that
payer,payer
which,which
is,is
acceptable,acceptable
to,to
God,God
is,is
not,not
onely,only
the,the
moouing,moving
of,of
the,the
lippes,lips
or,or
the,the
speech,speech
of,of
the,the
tongue,tongue
or,or
the,the
lifting,lifting
vp,up
of,of
the,the
eyes,eyes
or,or
hands,hands
but,but
it,it
is,is
the,the
lifting,lifting
vp,up
of,of
our,our
soules,souls
as,as
Dauid,David
describeth,describeth
his,his
prayer,prayer
A,A
lifting,lifting
vp,up
of,of
our,our
hearts,hearts
with,with
our,our
hands,hands
vnto,unto
God,God
in,in
the,the
heauens,heavens
as,as
Ieremie,jeremy
exhorteth,exhorteth
vs,us
to,to
pray,pray
it,it
is,is
the,the
pouring,pouring
forth,forth
of,of
our,our
soule,soul
before,before
the,the
Lord,Lord
as,as
Anna,Anna
expresseth,expresseth
her,her
prayer,prayer
and,and
as,as
Dauid,David
willeth,willeth
vs,us
to,to
pray,pray
The,The
second,second
thing,thing
required,required
in,in
respect,respect
of,of
the,the
maner,manner
is,is
that,that
we,we
pray,pray
with,with
feruencie,fervency
of,of
spirit,spirit
It,It
may,may
be,be
when,when
thou,thou
callest,callest
vpon,upon
God,God
thou,thou
prayest,prayest
for,for
fashion,fashion
rather,rather
then,than
for,for
feeling,feeling
and,and
so,so
vtterest,utterest
a,a
cold,cold
or,or
luke-warme,lukewarm
prayer,prayer
like,like
to,to
thy selfe,thyself
which,which
thou,thou
mayst,mayst
justly,justly
feare,fear
is,is
no,no
more,more
acceptable,acceptable
vnto,unto
God,God
than,than
luke-warme,lukewarm
water,water
to,to
the,the
stomacke,stomach
It,It
is,is
true,true
that,that
the,the
prayer,prayer
of,of
the,the
righteous,righteous
man,man
auaileth,availeth
much,much
but,but
with,with
this,this
addition,addition
if,if
it,it
be,be
feruent,fervent
This,This
is,is
that,that
prayer,prayer
which,which
pierceth,pierceth
the,the
clouds,clouds
and,and
is,is
effectuall,effectual
with,with
God,God
If,If
therefore,therefore
we,we
would,would
obtaine,obtain
our,our
sute,suit
let,let
vs,us
craue,crave
the,the
assistance,assistance
of,of
Gods,God's
spirit,spirit
by,by
whose,whose
helpe,help
and,and
direction,direction
we,we
may,may
pray,pray
with,with
sighes,sighs
that,that
cannot,cannot
be,be
expressed,expressed
let,let
vs,us
learne,learn
to,to
poure,pour
forth,forth
our,our
soules,souls
like,like
a,a
streame,stream
of,of
water,water
let,let
vs,us
as,as
the,the
Apostle,Apostle
speaketh,speaketh
in,in
the,the
Epistle,Epistle
to,to
the,the
Thessalonians,Thessalonians
pray,pray
superabundantly,superabundantly
or,or
exceedingly,exceedingly
let,let
vs,us
with,with
reuerence,reverence
be,be
it,it
spoken,spoken
to,to
the,the
glorious,glorious
majestie,majesty
of,of
God,God
wrestle,wrestle
with,with
the,the
Lord,Lord
in,in
our,our
prayers,prayers
as,as
the,the
Apostle,Apostle
speaketh,speaketh
which,which
kind,kind
of,of
wrestling,wrestling
Iacob,jacob
hauing,having
vsed,used
he,he
became,became
Israell,Israel
that,that
is,is
one,one
which,which
preuaileth,prevaileth
with,with
God,God
as,as
the,the
Prophet,Prophet
Hosea,Hosea
sheweth,showeth
chapter,chapter
The,The
third,third
thing,thing
required,required
in,in
the,the
manner,manner
is,is
that,that
wee,we
pray,pray
with,with
faith,faith
It,It
may,may
bee,be
when,when
thou,thou
prayest,prayest
thou,thou
art,art
in,in
doubt,doubt
whether,whether
thou,thou
shalt,shalt
be,be
heard,heard
and,and
therefore,therefore
mayst,mayst
not,not
looke,look
to,to
obtaine,obtain
thy,thy
sute,suit
For,For
it,it
is,is
the,the
prayer,prayer
of,of
faith,faith
to,to
which,which
the,the
promise,promise
is,is
made,made
whatsoeuer,whatsoever
you,you
aske,ask
in,in
prayer,prayer
saith,saith
our,our
Sauiour,Saviour
Christ,Christ
if,if
you,you
beleeue,believe
you,you
shall,shall
receiue,receive
it,it
Likewise,Likewise
Iames,james
If,If
any,any
man,man
saith,saith
he,he
want,want
wisdome,wisdom
let,let
him,him
aske,ask
it,it
of,of
God,God
and,and
it,it
shall,shall
be,be
giuen,given
him,him
But,But
let,let
him,him
aske,ask
in,in
saith,saith
and,and
wauer,waver
not,not
for,for
he,he
that,that
wauereth,wavereth
is,is
like,like
a,a
waue,wave
of,of
the,the
sea,sea
tost,tossed
of,of
the,the
wind,wind
and,and
caried,carried
away,away
Neither,Neither
let,let
that,that
man,man
thinke,think
that,that
he,he
shall,shall
receiue,receive
any,any
thing,thing
of,of
the,the
Lord,Lord
If,If
therefore,therefore
thou,thou
wouldest,wouldst
pray,pray
acceptably,acceptably
thou,thou
must,must
pray,pray
with,with
faith,faith
for,for
without,without
faith,faith
it,it
is,is
impossible,impossible
to,to
please,please
God,God
With,With
faith,faith
I,I
say,say
in,in
God,God
for,for
how,how
canst,canst
thou,thou
call,call
vpon,upon
him,him
in,in
whom,whom
thou,thou
doest,dost
not,not
beleeue,believe
with,with
faith,faith
in,in
Christ,Christ
being,being
assured,assured
that,that
both,both
thou,thou
though,though
sinfull,sinful
in,in
thy selfe,thyself
thy,thy
prayer,prayer
though,though
vnperfect,unperfect
in,in
it selfe,itself
are,are
accepted,accepted
of,of
God,God
in,in
Christ,Christ
for,for
this,this
is,is
to,to
pray,pray
in,in
the,the
name,name
of,of
Christ,Christ
by,by
whom,whom
and,and
in,in
whose,whose
name,name
we,we
haue,have
confidence,confidence
accesse,access
with,with
assurance,assurance
through,through
faith,faith
in,in
him,him
Iohn,john
with,with
faith,faith
in,in
the,the
promises,promises
of,of
God,God
made,made
to,to
our,our
prayers,prayers
and,and
consequently,consequently
thou,thou
art,art
to,to
beleeue,believe
not,not
onely,only
that,that
thou,thou
and,and
thy,thy
praiers,prayers
are,are
accepted,accepted
of,of
God,God
in,in
Christ,Christ
but,but
also,also
that,that
thy,thy
particular,particular
request,request
shall,shall
be,be
graunted,granted
vnto,unto
thee,thee
Aske,Ask
saith,saith
Christ,Christ
and,and
it,it
shall,shall
be,be
giuen,given
you,you
Iohn,john
for,for
whosoeuer,whosoever
asketh,asketh
receiueth,receiveth
And,And
againe,again
Verily,Verily
verily,verily
I,I
say,say
vnto,unto
you,you
whatsoeuer,whatsoever
you,you
shall,shall
aske,ask
the,the
father,father
in,in
my,my
name,name
he,he
will,will
giue,give
it,it
you,you
And,And
thus,thus
were,were
we,we
to,to
pray,pray
in,in
respect,respect
of,of
the,the
manner,manner
in,in
truth,truth
and,and
from,from
our,our
hearts,hearts
otherwise,otherwise
our,our
prayer,prayer
is,is
dead,dead
and,and
without,without
life,life
in,in
feruencie,fervency
otherwise,otherwise
our,our
prayer,prayer
is,is
cold,cold
and,and
luke-warme,lukewarm
in,in
faith,faith
otherwise,otherwise
it,it
is,is
turned,turned
into,into
sinne,sin
Againe,Again
our,our
prayer,prayer
must,must
be,be
conformable,conformable
to,to
the,the
will,will
of,of
God,God
in,in
respect,respect
of,of
the,the
end,end
It,It
may,may
be,be
thou,thou
askest,askest
riches,riches
to,to
spend,spend
the,the
same,same
vpon,upon
thy,thy
lust,lust
or,or
thou,thou
askest,askest
deliuerance,deliverance
out,out
of,of
thine,thine
affliction,affliction
that,that
thou,thou
mightest,mightest
follow,follow
the,the
pleasures,pleasures
or,or
haue,have
opportunitie,opportunity
or,or
leisure,leisure
to,to
follow,follow
thine,thine
accustomed,accustomed
sinne,sin
But,But
we,we
may,may
so,so
aske,ask
and,and
yet,yet
notwithstanding,notwithstanding
the,the
promise,promise
we,we
may,may
misse,miss
our,our
desire,desire
for,for
as,as
Iames,james
saith,saith
you,you
aske,ask
and,and
receiue,receive
not,not
how,how
so,so
seeing,seeing
Christ,Christ
hath,hath
said,said
aske,ask
and,and
you,you
shall,shall
receiue,receive
Because,Because
you,you
aske,ask
amisse,amiss
and,and
wherein,wherein
did,did
they,they
aske,ask
amisse,amiss
in,in
respect,respect
of,of
the,the
end,end
that,that
you,you
might,might
consume,consume
it,it
on,on
your,your
lusts,lusts
But,But
we,we
must,must
remember,remember
that,that
in,in
this,this
promise,promise
the,the
Lord,Lord
hath,hath
joyned,joined
these,these
two,two
together,together
I,I
will,will
deliuer,deliver
thee,thee
and,and
thou,thou
shalt,shalt
glorifie,glorify
me,me
And,And
therefore,therefore
if,if
we,we
aske,ask
deliuerance,deliverance
we,we
must,must
aske,ask
it,it
to,to
this,this
end,end
that,that
we,we
may,may
glorifie,glorify
God,God
Wherefore,Wherefore
as,as
it,it
is,is
good,good
for,for
the,the
stirring,stirring
vp,up
of,of
our,our
feruencie,fervency
and,and
spirituall,spiritual
hunger,hunger
with,with
our,our
prayer,prayer
to,to
joyne,join
fasting,fasting
so,so
also,also
it,it
is,is
expedient,expedient
for,for
the,the
confirmation,confirmation
of,of
our,our
faith,faith
and,and
setling,settling
our,our
resolution,resolution
in,in
glorifying,glorifying
God,God
to,to
joyne,join
with,with
our,our
prayers,prayers
godly,godly
vowes,vows
of,of
some,some
things,things
whereby,whereby
God,God
may,may
be,be
glorified,glorified
Sam,Sam
And,And
this,this
hath,hath
bene,been
the,the
practise,practice
of,of
the,the
godly,godly
in,in
all,all
ages,ages
as,as
of,of
Iacob,jacob
of,of
Anna,Anna
of,of
Dauid,David
The,The
third,third
limitation,limitation
is,is
in,in
respect,respect
of,of
the,the
thing,thing
which,which
is,is
asked,asked
for,for
if,if
the,the
cause,cause
why,why
thou,thou
art,art
not,not
heard,heard
and,and
deliuered,delivered
is,is
not,not
to,to
be,be
imputed,imputed
either,either
to,to
thy,thy
person,person
being,being
one,one
that,that
doth,doth
beleeue,believe
and,and
repent,repent
or,or
yet,yet
to,to
thy,thy
prayer,prayer
being,being
framed,framed
in,in
some,some
measure,measure
according,according
to,to
Gods,Gods
will,will
both,both
in,in
respect,respect
of,of
the,the
manner,manner
and,and
the,the
end,end
then,then
art,art
thou,thou
to,to
be,be
assured,assured
and,and
vndoubtedly,undoubtedly
resolued,resolved
that,that
the,the
thing,thing
which,which
thou,thou
askest,askest
is,is
either,either
not,not
good,good
for,for
thee,thee
at,at
all,all
or,or
else,else
not,not
yet,yet
And,And
that,that
God,God
doth,doth
alwayes,always
heare,hear
his,his
children,children
praying,praying
vnto,unto
him,him
effectually,effectually
though,though
not,not
ad,ad
voluntatem,voluntatem
according,according
to,to
their,their
desire,desire
yet,yet
